County,Year,DiabetesRate,PerCapitaIncome,PhysicianDensity,ObesityRate,InactivityRate,PopulationDensity
RANDOLPH,2020,0.08837555886736215,40796,2.9806259314456036e-4,0.16289120715350225,0.13502235469448584,15.572058482246462
RICHMOND,2013,0.08654821958089731,30825,0.0017276971134092068,0.23381335920753651,0.18963579748815612,614.7382836275106
RICHMOND,2015,0.10177260856422175,33611,0.001684894917068481,0.20802505537853147,0.19674617058074365,614.0992087644552
RICHMOND,2017,0.08497522299306244,35364,0.0017195242814667987,0.25075322101090186,0.20677403369672945,614.1205112598903
RICHMOND,2020,0.11399960826559592,41139,0.002267162863578494,0.2811918519243953,0.20844677308784643,621.4850882531954
ROCKDALE,2013,0.0895431378639883,30211,7.938425430573293e-4,0.2115878001357586,0.18040934663307218,657.9788039364119
ROCKDALE,2015,0.07189159989196002,32428,9.228414513369947e-4,0.1666516611146124,0.1735279553434771,672.6419379258137
ROCKDALE,2017,0.07759766144034015,33242,8.636726016476216e-4,0.22461024005669236,0.19351802639737797,683.663890991673
ROCKDALE,2020,0.0728309954405637,38989,8.944348698706341e-4,0.2508780732563974,0.14771264643644058,694.0045420136261
SCHLEY,2013,0.0609157005305561,27457,1.9650225977598743e-4,0.14718019257221457,0.14305364511691884,30.327771156138258
SCHLEY,2015,0.05901702786377709,31272,0,0.14551083591331268,0.11474458204334366,30.798569725864123
SCHLEY,2017,0.06234413965087282,33021,0,0.15633991943218875,0.11356224822558987,31.06674612634088
SCHLEY,2020,0.06684240256072303,40815,0,0.12954245904726042,0.10826586330257955,31.650774731823596
SCREVEN,2013,0.06875,29083,2.808988764044944e-4,0.2002808988764045,0.16980337078651686,21.710626619911572
SCREVEN,2015,0.07717836463776302,30199,2.1183448665442733e-4,0.16685496398813726,0.1437650049428047,21.591706052751945
SCREVEN,2017,0.0776177166200817,32567,2.8667670035117894e-4,0.2029671038486347,0.16132731312262596,21.273059917670377
SCREVEN,2020,0.08062669909858348,37679,1.4308198597796538e-4,0.20689655172413793,0.173629989984261,21.311175484067693
SEMINOLE,2013,0.07322526551145891,38599,6.707657909446618e-4,0.1587479038569033,0.1621017328116266,34.85970381917381
SEMINOLE,2015,0.0717011680351567,36995,8.095293165259628e-4,0.15149762923557303,0.16028680467214063,33.69836321122369
SEMINOLE,2017,0.0700675349734684,37070,7.23589001447178e-4,0.16594307766521948,0.12904003859141341,32.31488698363211
SEMINOLE,2020,0.09430789133247089,45167,0.001034928848641656,0.1592496765847348,0.1628719275549806,30.124707716289944
SPALDING,2013,0.07518526061821429,29484,5.170063764119758e-4,0.16182299581694842,0.16904541822682478,319.78456913827654
SPALDING,2015,0.0784999453560444,31625,5.776646734633339e-4,0.1661644626937909,0.14291736272657726,320.8967935871744
SPALDING,2017,0.08126338329764454,33024,5.200367084735394e-4,0.23456714591618233,0.16193025390027532,327.5551102204409
SPALDING,2020,0.06968112526695633,38420,5.302305029825466e-4,0.23157817217762722,0.21981000073643125,340.1553106212425
STEPHENS,2013,0.07168165712728264,31391,7.397889654635362e-4,0.1562512167581669,0.15130631156796323,139.65742251223492
STEPHENS,2015,0.06523098569530211,35740,8.207613538653951e-4,0.1653638708668803,0.14277339169858516,139.1299619358347
STEPHENS,2017,0.07636152954808806,35871,8.111239860950173e-4,0.2078794901506373,0.1392043259945925,140.78303425774877
STEPHENS,2020,0.0815573929583479,39309,8.928224835992391e-4,0.14129886262179264,0.14576297503978883,140.08156606851549
STEWART,2013,0.07276755282890252,23882,5.112474437627812e-4,0.169052488070893,0.1574642126789366,12.65746333045729
STEWART,2015,0.06956075884464194,23199,5.127328661767219e-4,0.17296188685694752,0.13399418902751667,12.620793787748058
STEWART,2017,0.06599832915622389,24692,6.683375104427736e-4,0.1724310776942356,0.13199665831244778,12.90983606557377
STEWART,2020,0.06420706420706421,30574,5.72000572000572e-4,0.1367081367081367,0.12512512512512514,15.084124245038826
SUMTER,2013,0.07215278663435787,29981,7.970922076265783e-4,0.1902499681163117,0.1670705267185308,63.67032074705643
SUMTER,2015,0.07752038727703954,32076,8.77221482179408e-4,0.16179862893531305,0.17502193053705448,62.482744620381645
SUMTER,2017,0.0747813850638255,34521,7.035883003316916e-4,0.18021911749924616,0.14068415586156063,60.59074299634592
SUMTER,2020,0.1067632850241546,40077,7.246376811594203e-4,0.1956521739130435,0.18944099378881987,58.830694275274055
TALBOT,2013,0.09045848822800495,29607,3.097893432465923e-4,0.19191449814126393,0.19005576208178437,16.35258358662614
TALBOT,2015,0.08963231813160802,31514,3.1560675398453525e-4,0.19378254694650465,0.1682183998737573,16.051165146909828
TALBOT,2017,0.08641382621219396,35724,1.6002560409665546e-4,0.18194911185789725,0.13266122579612738,15.828267477203648
TALBOT,2020,0.08942547876769359,43391,0,0.15803497085761864,0.13105745212323064,15.210233029381966
TALIAFERRO,2013,0.08279506752789195,28541,0,0.180857310628303,0.16970052847915443,8.719918074756784
TALIAFERRO,2015,0.0848078096400244,32484,0,0.17083587553386212,0.1342281879194631,8.39221710189452
TALIAFERRO,2017,0.08046683046683047,32764,0,0.16953316953316952,0.13083538083538085,8.33589349718382
TALIAFERRO,2020,0.10310021629416005,38125,0,0.1528478731074261,0.14635904830569574,7.10189452124936
TATTNALL,2013,0.059351249706181934,25797,3.5258168142286294e-4,0.1765258951657134,0.18157956593277444,52.275240630759775
TATTNALL,2015,0.07301121724999009,29241,5.152800348804947e-4,0.19101034523762336,0.19798644417139008,51.6670079868933
TATTNALL,2017,0.0923659903686745,30505,3.157811636535881e-4,0.20186310886555617,0.1591931791268651,51.88203972967438
TATTNALL,2020,0.07561877209900354,31015,2.4108003857280618e-4,0.17498392799742848,0.19033269045323048,50.96866680319476
TAYLOR,2013,0.07065217391304347,26198,1.1814744801512288e-4,0.16493383742911152,0.16599716446124763,22.29128259151962
TAYLOR,2015,0.07466986794717888,27402,2.4009603841536616e-4,0.15738295318127252,0.13289315726290515,21.938372399262576
TAYLOR,2017,0.06423483173667403,29660,0,0.17575534266764922,0.1353475804470646,21.443244666842244
TAYLOR,2020,0.09825436408977556,35174,0,0.15922693266832919,0.15374064837905238,21.121938372399264
TELFAIR,2013,0.07871737689108553,18936,4.2191549635344465e-4,0.20053040805255862,0.22457959134470495,37.36711711711712
TELFAIR,2015,0.06847560975609757,21603,2.4390243902439024e-4,0.16347560975609757,0.171890243902439,36.93693693693694
TELFAIR,2017,0.06954781412220902,24006,2.501719932453562e-4,0.17374444930889987,0.14184752017011695,36.01126126126126
TELFAIR,2020,0.12071392016376663,27953,2.5588536335721597e-4,0.27795547594677583,0.1812308085977482,35.207207207207205
TERRELL,2013,0.07869651961870983,35874,3.3252050543116827e-4,0.1729106628242075,0.16437596985147418,26.716020136215576
TERRELL,2015,0.06869307582574344,34159,1.097333479644464e-4,0.1568089542411939,0.1234500164600022,26.985490079952623
TERRELL,2017,0.0664451827242525,35445,3.4368197960820253e-4,0.16806048802841103,0.1210906174819567,25.848386141545753
TERRELL,2020,0.07483073999287326,42725,3.563368571089203e-4,0.13243853189214871,0.14681078512887516,24.93041160793604
THOMAS,2013,0.08139249816131405,35941,0.001114355122690499,0.20479618444805991,0.1556308364349551,81.25498007968127
THOMAS,2015,0.07744712957415174,39645,0.0010429842664713845,0.1698954796618068,0.14297760912500276,81.60630206446939
THOMAS,2017,0.08629044864780366,41126,0.0010942629357511334,0.19350588445476674,0.1481051385694187,81.09199565374864
THOMAS,2020,0.09061206221327067,47490,0.0013203535862146133,0.18155980754168066,0.205012867852747,80.92176747555233
TIFT,2013,0.07933277068956958,31003,0.0010425457975475351,0.19676810802760264,0.20051630839497592,149.8735119047619
TIFT,2015,0.07028260229614365,35722,0.001275635364537337,0.16342851535668726,0.16104896477283878,151.6517857142857
TIFT,2017,0.06965860387211192,35112,0.0012315877629439874,0.19079757623528254,0.20611852800630573,151.03422619047618
TIFT,2020,0.10098413631022327,41453,0.0013219741480611047,0.23834704269486878,0.20035252643948295,151.9642857142857
TOOMBS,2013,0.08466248670846625,31402,9.166575000916658e-4,0.1799948667179995,0.1634950317163495,73.5121293800539
TOOMBS,2015,0.06670092874710913,32905,8.443155537608752e-4,0.16449469549576007,0.14562607833779964,73.42587601078166
TOOMBS,2017,0.07485462424534242,33561,0.0011111522648987,0.1753027889921849,0.15800585206859513,72.77358490566037
TOOMBS,2020,0.06782582627594994,39384,0.0012740762946863524,0.23210672262609608,0.1731244847485573,71.92991913746631
TOWNS,2013,0.07445919598923034,31298,7.427351220870857e-4,0.1649800389935939,0.17380001856837804,62.694994179278225
TOWNS,2015,0.07547844750491862,33508,8.942944017170453e-4,0.15516007869790735,0.1578429619030585,65.08731082654249
TOWNS,2017,0.07491743438206153,36165,8.691117677733357e-4,0.1742569094385538,0.1457500434555884,66.9732246798603
TOWNS,2020,0.09233379109782697,44133,8.078196946441554e-4,0.16463365376847888,0.15623232894417965,72.05471478463329
TREUTLEN,2013,0.066746126340882,26016,0,0.16612038140643623,0.1865315852205006,33.162055335968375
TREUTLEN,2015,0.06145910095799558,27586,0,0.16315401621223286,0.15622697126013266,33.52272727272727
TREUTLEN,2017,0.05652818991097923,29977,0,0.1566765578635015,0.1370919881305638,33.30039525691699
TREUTLEN,2020,0.08252084216475908,35317,0,0.16221562809099901,0.1705524939946305,34.965415019762844
TROUP,2013,0.07368253370599395,31935,5.068570518297539e-4,0.16425064805294484,0.179847363619249,154.8273542600897
TROUP,2015,0.06497713687771454,33891,6.593753135616301e-4,0.16219199289021402,0.15211501798947866,156.41928251121075
TROUP,2017,0.06359441721835325,34700,5.731808672226522e-4,0.20912503940618463,0.17169632877654545,156.47085201793723
TROUP,2020,0.08141071685102715,41256,8.044821146387013e-4,0.27417037781927883,0.1994110041660681,156.07623318385652
TURNER,2013,0.07081386771576101,28927,2.4588148512417015e-4,0.17359232849766412,0.1606835505286452,28.048275862068966
TURNER,2015,0.06744582420258095,31127,1.2174336498660823e-4,0.1523009495982469,0.12320428536644752,28.324137931034482
TURNER,2017,0.07159904534606205,30352,1.2561236025624922e-4,0.16907423690491144,0.1347820625549554,27.451724137931034
TURNER,2020,0.08711143875168939,34183,0,0.14633247327681534,0.12212802555596511,28.06551724137931
TWIGGS,2013,0.07628817356443815,31796,0,0.17615847187831624,0.16424949887984908,23.389409817981246
TWIGGS,2015,0.07878426698450536,34447,1.1918951132300358e-4,0.17842669845053635,0.14171632896305125,23.138444567015995
TWIGGS,2017,0.07768534377293859,37646,2.4467824810374357e-4,0.17237582578908736,0.12992414974308783,22.542746828461112
TWIGGS,2020,0.08974038941587618,41146,1.2481278082875687e-4,0.13529705441837245,0.1464053919121318,22.095973524544952
UNION,2013,0.11443939534452378,30754,8.810164147268849e-4,0.18570898636743022,0.17866085504961512,65.53023397143726
UNION,2015,0.1059864373287825,34433,0.0010329186688822023,0.17577581173934523,0.17317106031346835,67.66028562746885
UNION,2017,0.08691760092075536,36781,9.378063856089348e-4,0.17954729528112878,0.15516432925529647,71.28228501975083
UNION,2020,0.07316409439023443,41837,8.163900011662715e-4,0.18053881740076974,0.17832290168331844,78.16165299301123
UPSON,2013,0.07155763005345178,29054,8.281261763155914e-4,0.1720243920801024,0.1898291048708876,81.09279609279609
UPSON,2015,0.07258798543689321,31185,7.964199029126213e-4,0.16648968446601942,0.14058707524271843,80.48840048840049
UPSON,2017,0.06049359096996365,32490,8.800459154390664e-4,0.16131624258656974,0.1475416108666539,79.77716727716727
UPSON,2020,0.078412937194434,37311,9.40203083866115e-4,0.19247837532907108,0.19025949605114706,81.16605616605617
WALKER,2013,0.08136602246400187,28368,2.6393735886682894e-4,0.20526994926537434,0.2171911199741928,152.6023718952786
WALKER,2015,0.10074045779096759,30375,1.9099109687656097e-4,0.18902241941644873,0.20074633444010226,152.307003803983
WALKER,2017,0.1059342317120933,32447,1.7406692873409826e-4,0.20590667111504374,0.20419501298249176,154.2604609532334
WALKER,2020,0.09497563816639913,37808,1.8466696023978295e-4,0.20049149821725357,0.19466738639430659,157.52293577981652
WALTON,2013,0.07006087179606782,32537,5.130955990391119e-4,0.19600251883294073,0.1587447815845325,259.8606060606061
WALTON,2015,0.06143734657631874,36033,4.5249380649102364e-4,0.1708277242955237,0.1553071867328816,267.8757575757576
WALTON,2017,0.07467248908296943,39072,0.00038209606986899563,0.20307860262008734,0.19956331877729258,277.57575757575756
WALTON,2020,0.07298587933247754,46685,4.621309370988447e-4,0.2439229781771502,0.13995378690629012,295.07575757575756
WARE,2013,0.07877565879750204,27978,0.0010921616399227085,0.19768125682601026,0.189111988574309,39.32709251101321
WARE,2015,0.07755159739892564,30500,0.0010743567995476393,0.16717557251908396,0.1522476675148431,38.95374449339207
WARE,2017,0.07069777814948008,32175,0.001087229238103203,0.19489281034819214,0.16077053887541468,39.50550660792952
WARE,2020,0.08929166204063506,36443,0.0012767847229932276,0.20245364716331743,0.20958698789830132,39.6784140969163
WARREN,2013,0.07808564231738035,27833,5.397625044980209e-4,0.17830154731917955,0.17920115149334293,19.386117893268224
WARREN,2015,0.07948717948717948,31186,1.8315018315018315e-4,0.16575091575091574,0.13351648351648351,19.044297174747122
WARREN,2017,0.08617763530077314,32792,1.8857250612860644e-4,0.16009805770318689,0.13049217424099566,18.496686431810254
WARREN,2020,0.09301442672741078,40325,1.8982536066818528e-4,0.1611617312072893,0.1480637813211845,18.374607603767004
WASHINGTON,2013,0.0773360417875798,30297,8.705745792222867e-4,0.17677500483652545,0.1944766879473786,30.210403272939804
WASHINGTON,2015,0.06754419677171407,31662,7.686395080707148e-4,0.175826287471176,0.1367697924673328,30.414962010520163
WASHINGTON,2017,0.07985034214542411,34192,9.35361591099296e-4,0.18968148476345198,0.1384827450401221,29.68001168907072
WASHINGTON,2020,0.09343907004236036,39941,7.880996946113683e-4,0.14964042951433357,0.1638754802482514,29.66393921683226
WAYNE,2013,0.07597167270671942,27306,6.649599361638461e-4,0.17774379093659606,0.2014496126608372,46.365037767843376
WAYNE,2015,0.0739825286110923,29362,7.110448974063791e-4,0.17468002979616712,0.14474842554344144,45.52797903499306
WAYNE,2017,0.0684844216386625,29682,5.366066337995104e-4,0.2088741322064594,0.12838313713653285,45.964236164636965
WAYNE,2020,0.08965219986074732,35791,4.973309903517788e-4,0.16653957096913233,0.1931302012532741,46.4945275165716
WEBSTER,2013,0.07134976094152262,30471,0,0.16917984553144538,0.16108863552776756,12.910731244064579
WEBSTER,2015,0.07741691842900301,30803,0,0.1646525679758308,0.131797583081571,12.573599240265906
WEBSTER,2017,0.07600767754318619,34070,0,0.1689059500959693,0.1236084452975048,12.369420702754036
WEBSTER,2020,0.08010732081257187,39904,0,0.1387504791107704,0.12303564584131851,12.388414055080721
WHEELER,2013,0.07055253508661019,17717,2.5287646984448094e-4,0.2001517258819067,0.19635857883423946,26.336996336996336
WHEELER,2015,0.0665570036694926,18130,0,0.17056813868151335,0.14614703277236493,26.317016317016314
WHEELER,2017,0.06350603621730383,19021,1.2575452716297788e-4,0.1834758551307847,0.12185613682092555,26.48018648018648
WHEELER,2020,0.07118033208907196,22265,3.8615008366585146e-4,0.16578710258720555,0.17840133865362337,25.87079587079587
WHITE,2013,0.0654027413030183,29656,2.518257365902795e-4,0.16480195704572437,0.169262870093895,114.7214197276104
WHITE,2015,0.07267205762915357,34336,2.1187188813164308e-4,0.16561319255623433,0.13439740103817224,116.87577383408997
WHITE,2017,0.07197908532237803,37350,3.055715886327369e-4,0.18215461922384815,0.11825620480086918,121.55592241023524
WHITE,2020,0.07480412116725275,43654,4.010117835770251e-4,0.16379789006107717,0.14886791288790177,133.79281881964505
WHITFIELD,2013,0.0731652824323668,30312,7.091165185293118e-4,0.18422458594395066,0.1953858856671038,353.6413603572655
WHITFIELD,2015,0.07112151684962002,35128,7.196591694173639e-4,0.17945421048591387,0.17710332386581715,358.00755754036413
WHITFIELD,2017,0.08029008771426933,36279,7.261747788033404e-4,0.207389783867454,0.19253186569588565,359.5259361044314
WHITFIELD,2020,0.09411117226197029,42967,8.160476723663484e-4,0.2545119845140721,0.20054845994724158,362.02679491583643
WILCOX,2013,0.06495535714285715,22916,3.348214285714286e-4,0.18270089285714286,0.17555803571428572,23.449358806595132
WILCOX,2015,0.06650107259794513,24640,2.2581009371118888e-4,0.16201874223777804,0.14316359941289375,23.179795864956816
WILCOX,2017,0.07795454545454546,26468,3.4090909090909094e-4,0.18409090909090908,0.13772727272727273,23.03062025647736
WILCOX,2020,0.07841473760756272,28791,3.635922918434129e-4,0.17391831293176585,0.1603442007029451,21.59382360638576
WILKES,2013,0.07942057942057942,32886,7.992007992007992e-4,0.16753246753246753,0.15554445554445553,21.113689095127608
WILKES,2015,0.08371338806121414,36916,7.094354920441877e-4,0.15739333130637478,0.1472585385628864,20.812064965197216
WILKES,2017,0.09280226445612616,40215,6.06550748079256e-4,0.1554791750909826,0.1428427011726648,20.864796456443788
WILKES,2020,0.10621680724773508,42687,1.0413412475268145e-4,0.16078308861814017,0.183067791315214,20.25522041763341
WILKINSON,2013,0.06796013570822731,30383,5.301102629346904e-4,0.16751484308736217,0.15627650551314673,20.871874308475327
WILKINSON,2015,0.07536865101037685,33254,4.369197160021846e-4,0.15510649918077554,0.13599126160567995,20.258906837795973
WILKINSON,2017,0.06552070543587454,34034,4.4647840160732226e-4,0.15727201696617926,0.12121888603638799,19.82518256251383
WILKINSON,2020,0.08158614402917047,39924,5.697356426618049e-4,0.14437101185050136,0.13719234275296263,19.420225713653466
WORTH,2013,0.077215724954206,28707,3.287774176882251e-4,0.19186510732234277,0.1926635667652999,37.04070981210856
WORTH,2015,0.079617372819943,30015,4.8311512633460554e-4,0.1693801632929127,0.16957340934344653,36.01078636047321
WORTH,2017,0.08167340378902255,31977,3.896167145570545e-4,0.17766522183801686,0.13057030146593288,35.72199025748087
WORTH,2020,0.09514823459303769,38257,2.482991508169042e-4,0.17822913045637384,0.2029100660475741,35.03305497564371
